2L	5861608	5870192	2	2	1	1	0	39
2L	5861608	5878987	2	2	1	5	0	39
2L	5904460	5904589	2	2	1	1	0	4
2L	5906581	5948199	2	2	0	1	0	42
2L	5907288	5908312	1	1	1	23	0	47
2L	5908636	5908689	1	1	1	8	0	48
2L	5908936	5910416	1	1	1	18	0	49
2L	5910772	5910830	1	1	1	7	0	41
2L	5911018	5911072	1	1	1	14	0	42
2L	5912399	5912462	1	1	1	15	0	47
2L	5913479	5913535	1	1	1	20	0	49
2L	5914116	5914174	1	1	1	12	0	47
2L	5915368	5915436	1	1	1	16	0	46
2L	5918796	5918851	1	1	1	33	0	50
2L	5918956	5919022	1	1	1	25	0	47
2L	5919936	5919993	1	1	1	27	0	50
2L	5920169	5920240	1	1	1	29	0	50
2L	5920448	5920501	1	1	1	36	0	45
2L	5920604	5920661	1	1	1	42	0	49
2L	5920797	5920863	1	1	1	29	0	50
2L	5920979	5921076	1	1	1	49	0	49
2L	5923480	5923533	2	2	1	1	0	17
2L	5933362	5951537	1	1	0	0	1	14
2L	5944154	5944267	1	1	1	740	2	50
2L	5944154	5944281	1	1	0	2	0	25
2L	5944446	5946043	1	1	1	779	2	50
2L	5945886	5946043	1	1	0	7	0	38
2L	5946251	5946315	1	3	1	846	4	50
2L	5946255	5946315	1	1	0	1	0	18
2L	5946689	5947017	1	1	1	647	0	50
2L	5947159	5947239	1	1	0	4	0	34
2L	5947172	5947239	1	1	1	1025	1	50
2L	5947333	5947487	1	1	0	3	0	35
2L	5947333	5947856	1	1	1	46	0	50
2L	5947333	5948406	1	1	1	254	0	50
2L	5948019	5948406	1	1	0	1	0	28
2L	5949612	5949827	1	1	1	58	0	50
2L	5949693	5949827	1	1	0	2	0	30
2L	5949991	5950124	1	1	1	37	0	50
2L	5951820	5951876	1	1	1	36	1	50
2L	5951998	5952055	1	1	1	32	0	47
2L	5952192	5952251	1	1	1	43	0	50
2L	5952192	5952263	1	1	0	1	0	17
2L	5952192	5952444	1	1	0	1	0	30
2L	5952385	5952444	1	1	1	43	3	50
2L	5952628	5952988	1	3	1	29	0	50
2L	5952628	5953415	1	3	1	13	1	50
2L	5953058	5953415	1	1	1	29	0	47
2L	5954478	5954534	1	1	1	59	0	49
2L	5955724	5955780	2	2	1	38	0	44
2L	5956035	5956091	2	2	1	40	0	50
2L	5973675	5973976	2	2	0	2	0	44
2L	5973675	5976610	2	2	1	401	2	50
2L	5976783	5979411	2	2	1	412	1	50
2L	5979698	5979939	2	2	0	1	0	48
2L	5979705	5979818	2	2	0	4	0	48
2L	5979705	5979939	2	2	1	236	4	50
2L	5979705	5979959	2	2	1	1	0	27
2L	5979705	5980208	2	4	1	2	0	44
2L	5979705	5980846	2	2	1	6	0	46
2L	5979705	5980950	2	2	1	131	0	50
2L	5979705	5980952	2	2	1	10	0	35
2L	5980499	5980558	2	2	0	1	0	50
2L	5981836	5982517	1	1	0	1	0	49
2L	5981836	5982624	1	1	0	1	0	50
2L	5981836	5983009	1	1	1	1581	3	50
2L	5982822	5983009	1	1	1	56	3	50
2L	5983237	5984010	1	1	1	1500	1	50
2L	5984625	5984718	1	1	1	2089	6	50
2L	5984943	5985025	1	1	1	1505	4	50
2L	5984947	5985364	1	1	0	2	0	22
2L	5985221	5985303	1	1	0	1	0	23
2L	5985221	5985338	1	1	1	586	1	50
2L	5985221	5985342	1	1	1	9	0	50
2L	5986893	5987347	1	1	0	1	0	28
2L	5986893	5987615	1	1	1	51	0	50
2L	5987175	5987347	1	1	0	3	0	44
2L	5987495	5987615	1	1	1	4	0	31
2L	5992406	5992469	2	2	1	35	0	49
2L	5993346	5993471	2	2	1	35	0	50
2L	5994887	5995028	2	2	1	31	0	48
2L	5996532	5998072	2	2	0	1	0	42
2L	5996532	5998760	2	2	0	1	0	46
2L	5996532	5999040	2	2	0	1	0	28
2L	5996532	5999297	2	2	1	30	0	49
2L	5996532	5999409	2	2	1	2	0	42
2L	6000600	6000663	1	1	1	10	0	50
2L	6000745	6000804	1	1	1	8	0	46
2L	6001084	6001158	1	1	1	5	0	46
2L	6001084	6001476	1	1	1	4	0	13
2L	6001270	6001476	1	1	1	3	0	33
2L	6001270	6001668	1	1	1	6	0	43
2L	6001594	6001668	1	1	1	3	0	43
2L	6004855	6005005	2	2	1	19	0	48
2L	6005154	6005212	2	2	1	10	0	49
2L	6005553	6005685	2	4	1	16	0	49
2L	6005837	6005903	2	2	1	14	0	47
2L	6006068	6006566	2	2	1	17	0	48
2L	6008038	6008095	2	2	1	4	0	30
2L	6008503	6008754	2	2	1	10	0	40
2L	6009190	6009244	2	2	1	13	0	47
2L	6010241	6010312	2	2	1	9	0	50
2L	6010671	6010964	2	2	1	6	0	48
2L	6010671	6011554	2	2	1	1	0	14
2L	6011727	6011782	2	2	1	1	0	49
2L	6011936	6011985	2	2	1	2	0	41
2L	6014097	6018676	2	2	1	1	0	30
2L	6024385	6024439	2	2	1	19	0	50
2L	6025951	6031292	2	2	1	2	0	31
2L	6031827	6032323	2	2	1	5	0	29
2L	6032478	6032793	2	2	1	8	0	50
2L	6032927	6033321	2	2	1	6	0	48
2L	6033590	6033738	2	2	1	9	0	49
2L	6033876	6033930	2	2	1	10	0	43
2L	6035223	6035277	2	2	1	40	0	50
2L	6039944	6040007	1	1	1	3	0	38
2L	6040288	6040338	1	1	1	9	0	44
2L	6040614	6040668	1	1	1	5	0	36
2L	6040865	6040923	1	1	1	8	0	43
2L	6042012	6042074	2	2	1	96	0	48
2L	6044352	6044427	2	2	1	40	0	50
2L	6044376	6044442	1	1	0	1	0	37
2L	6045527	6045893	2	2	1	4	0	43
2L	6045527	6045920	2	2	1	11	0	40
2L	6045853	6045920	2	2	0	1	0	36
2L	6047781	6047899	2	2	1	151	0	36
2L	6048024	6048133	2	2	0	1	0	47
2L	6048032	6048105	1	1	0	1	0	29
2L	6048419	6048511	1	1	1	1	0	25
2L	6048631	6048693	1	1	1	4	0	50
2L	6048938	6049010	1	1	1	37	0	47
2L	6049347	6049413	1	1	1	44	0	49
2L	6049633	6050073	1	1	1	31	0	50
2L	6050922	6051616	1	1	1	15	2	47
2L	6052023	6052079	1	1	1	13	0	50
2L	6052662	6052721	1	1	1	9	0	44
2L	6054331	6054527	1	1	0	1	0	13
2L	6054529	6054620	1	1	0	1	0	44
2L	6054714	6056883	1	1	1	23	0	48
2L	6055834	6056883	1	1	0	1	0	15
2L	6057507	6057570	1	1	1	34	0	48
2L	6058248	6058427	1	1	1	29	0	48
2L	6058248	6061180	1	1	0	1	0	29
2L	6058682	6058756	1	1	1	24	0	50
2L	6060615	6060667	1	1	1	62	0	48
2L	6061124	6061186	2	2	1	481	3	49
2L	6062022	6062078	2	2	1	579	0	50
2L	6062436	6062641	2	2	1	784	1	50
2L	6063231	6063282	1	1	1	22	0	50
2L	6063772	6063825	2	2	1	11	0	48
2L	6065251	6065303	2	2	1	12	0	42
2L	6066313	6066368	1	1	1	23	0	46
2L	6066313	6066378	1	1	0	1	0	13
2L	6067236	6067288	1	1	1	14	0	46
2L	6067809	6067865	2	2	1	1	0	11
2L	6069251	6069346	1	1	1	45	0	49
2L	6069490	6069558	1	1	1	42	0	45
2L	6070179	6070232	2	2	1	11	0	39
2L	6070393	6070448	2	4	1	18	0	50
2L	6071188	6072413	1	1	1	87	0	50
2L	6072677	6072733	1	1	1	77	0	49
2L	6072984	6073039	1	1	1	88	0	49
2L	6073174	6073236	1	1	1	113	0	50
2L	6074403	6124110	1	1	0	0	1	12
2L	6079835	6079891	1	1	1	1	0	18
2L	6080082	6085648	2	2	0	1	0	22
2L	6082011	6092994	1	1	0	1	0	24
2L	6083741	6084188	1	1	0	2	0	45
2L	6083741	6092061	1	1	0	2	0	48
2L	6083741	6092994	1	1	1	57	0	49
2L	6084264	6092061	1	1	0	1	0	48
2L	6084264	6092994	1	1	0	1	0	33
2L	6092245	6092994	1	1	1	14	0	46
2L	6093708	6093792	1	1	1	77	0	50
2L	6095154	6095237	1	1	1	71	0	49
2L	6097254	6097310	2	2	1	14	1	50
2L	6097474	6097543	2	2	1	22	0	49
2L	6098492	6098555	2	2	1	21	0	49
2L	6100550	6101693	1	1	1	11	0	40
2L	6101799	6121773	1	1	1	19	0	50
2L	6106930	6109772	1	1	0	1	0	25
2L	6109380	6109772	1	1	0	1	0	18
2L	6110225	6113029	1	1	1	81	0	50
2L	6113114	6121773	1	1	1	101	0	50
2L	6117184	6121773	1	1	0	3	0	40
2L	6121944	6122004	1	1	1	89	0	49
2L	6122191	6122263	1	1	1	185	0	50
2L	6122411	6122697	1	1	1	32	0	47
2L	6122411	6122977	1	1	1	167	1	50
2L	6122854	6122977	1	1	1	31	0	49
2L	6125756	6125823	1	1	1	53	0	47
2L	6126596	6126654	2	2	1	17	0	46
2L	6126844	6126901	2	2	1	14	0	39
2L	6127554	6127609	2	2	1	10	0	37
2L	6130392	6130462	2	2	1	1	0	19
2L	6179700	6190438	1	1	1	20	0	49
2L	6190697	6190919	1	1	0	1	0	20
2L	6190697	6192753	1	1	1	18	0	48
2L	6192860	6196543	1	1	1	27	0	48
2L	6196776	6196848	1	1	1	27	0	49
2L	6196997	6201261	1	1	1	26	0	48
2L	6200359	6236590	1	1	0	2	0	14
2L	6201442	6203178	1	1	1	33	0	50
2L	6203319	6203410	1	1	1	16	0	50
2L	6203619	6206209	1	1	1	19	1	50
2L	6206426	6206634	1	1	1	25	0	47
2L	6206868	6207536	1	1	1	25	0	50
2L	6207676	6207892	1	1	1	26	0	50
2L	6208913	6209055	1	1	1	32	0	49
2L	6253330	6272749	1	1	1	14	0	44
2L	6273127	6278678	1	1	1	9	0	43
2L	6278785	6289764	1	1	1	19	0	47
2L	6287950	6294289	1	1	0	0	1	17
2L	6287953	6294291	1	1	0	0	1	15
2L	6289997	6290543	1	1	1	15	0	48
2L	6290692	6291005	1	1	1	9	0	47
2L	6291186	6291244	1	1	1	7	0	48
2L	6291379	6293484	1	1	1	5	0	32
2L	6293693	6296603	1	1	1	8	0	42
2L	6296742	6297023	1	1	1	18	1	50
2L	6297236	6297588	1	1	1	17	0	47
2L	6297737	6301153	1	1	1	14	0	41
2L	6301683	6303094	1	1	1	8	0	39
2L	6303344	6303757	1	1	1	16	0	45
2L	6303851	6320227	1	1	1	17	0	47
2L	6320391	6321758	1	1	1	22	0	49
2L	6321909	6321970	1	1	1	8	0	40
2L	6325298	6325356	1	1	1	16	0	47
2L	6325603	6325712	1	1	1	29	1	50
2L	6329488	6329547	1	1	1	49	0	50
2L	6329698	6330122	1	1	1	8	0	49
2L	6329698	6330770	1	1	1	19	0	50
2L	6330564	6330770	1	1	1	6	0	49
2L	6330887	6331043	1	1	1	25	1	50
2L	6330887	6331046	1	1	1	2	0	24
2L	6333422	6333483	2	2	1	16	0	48
2L	6333808	6333861	2	2	1	12	0	46
2L	6334039	6334105	2	2	1	15	0	48
2L	6334325	6334385	2	2	1	12	0	50
2L	6335254	6335314	2	2	1	13	0	50
2L	6337272	6338057	2	2	1	4	0	38
2L	6339126	6342157	1	1	1	90	4	46
2L	6339126	6344158	1	1	0	1	0	22
2L	6341887	6342157	1	1	1	18	0	44
2L	6342061	6342157	1	1	0	5	0	31
2L	6342350	6342726	1	1	1	98	0	50
2L	6343070	6344158	1	1	1	114	0	49
2L	6343942	6344158	1	1	1	24	0	47
2L	6344099	6344158	1	1	0	1	0	27
2L	6344102	6344158	1	1	0	3	0	37
2L	6344284	6344343	1	1	1	125	0	50
2L	6344946	6345030	1	1	1	155	1	50
2L	6345680	6345742	1	1	1	184	0	50
2L	6345944	6346035	1	1	0	1	0	34
2L	6347394	6347459	2	2	1	48	0	50
2L	6347629	6347786	2	2	1	49	0	47
2L	6350291	6350354	2	2	1	62	0	50
2L	6350524	6350587	2	2	1	64	0	49
2L	6353289	6353353	2	2	1	1	0	36
2L	6375308	6375373	1	1	1	1	0	46
2L	6379028	6379109	2	2	1	32	0	47
2L	6379281	6380647	2	2	1	16	0	50
2L	6380791	6382116	2	2	0	1	0	18
2L	6380791	6385683	2	2	1	16	0	47
2L	6385835	6385902	2	2	1	17	0	46
2L	6386032	6386088	2	2	1	10	1	41
2L	6386248	6391127	2	2	1	16	0	47
2L	6391345	6394836	2	2	1	11	0	47
2L	6394944	6408244	2	2	1	10	0	48
2L	6396242	6413840	2	2	0	0	3	12
2L	6405548	6408254	1	1	0	1	0	46
2L	6408561	6410826	2	2	1	15	0	44
2L	6412859	6413180	1	1	1	2	0	36
2L	6413367	6413422	1	1	1	2	0	40
2L	6415499	6415556	2	2	1	42	0	49
2L	6417585	6417657	2	2	1	20	0	50
2L	6418618	6418685	2	2	1	16	0	47
2L	6421952	6422259	2	2	1	18	0	44
2L	6422521	6423127	2	2	1	14	0	46
2L	6425407	6425465	1	1	1	16	0	42
2L	6425670	6425728	1	1	1	24	0	49
2L	6426912	6445118	0	0	1	30	0	44
2L	6445230	6445286	2	2	1	46	0	50
2L	6445578	6445641	2	2	1	45	0	50
2L	6445797	6445860	2	2	1	56	0	50
2L	6446132	6446195	2	2	1	57	0	50
2L	6446674	6446749	2	4	1	44	0	47
2L	6447241	6447300	2	2	1	52	0	50
2L	6447436	6447606	2	2	1	68	1	48
2L	6447767	6447941	2	2	1	2	0	31
2L	6450133	6450609	2	2	0	1	0	49
2L	6450133	6450692	2	2	1	88	0	49
2L	6451015	6451617	2	2	1	89	0	50
2L	6451737	6451796	2	2	1	107	0	50
2L	6452056	6452121	2	2	1	73	0	49
2L	6453058	6455534	2	2	1	85	0	48
2L	6456683	6456743	1	1	1	80	0	49
2L	6456865	6456920	1	1	1	89	0	49
2L	6457114	6457337	1	1	1	104	0	50
2L	6457114	6457365	1	1	0	1	0	29
2L	6457490	6457539	1	1	1	84	0	50
2L	6457917	6458170	1	1	1	60	0	50
2L	6459648	6459715	2	2	1	18	0	47
2L	6459995	6460322	2	2	1	36	0	50
2L	6460482	6460554	2	2	1	10	0	46
2L	6460717	6463261	2	2	1	14	0	50
2L	6464140	6465528	2	2	1	9	0	50
2L	6464140	6465550	2	2	1	3	0	50
2L	6466765	6466818	2	2	1	39	0	46
2L	6467340	6467398	2	2	1	32	0	50
2L	6469960	6471327	2	2	1	49	1	46
2L	6471715	6471781	2	2	0	1	0	13
2L	6471715	6471960	2	2	1	4	0	43
2L	6471715	6473338	2	2	0	1	0	16
2L	6471715	6473630	2	2	1	55	0	50
2L	6471715	6473649	2	2	1	3	0	36
2L	6474652	6474707	2	2	1	4	0	30
2L	6475271	6475445	2	2	1	39	0	50
2L	6475803	6476221	2	2	1	45	0	48
2L	6477898	6477970	2	2	1	122	1	50
2L	6479063	6479238	2	2	0	4	0	49
2L	6479063	6480033	2	2	1	157	0	50
2L	6480102	6480323	2	2	1	173	0	50
2L	6481251	6481982	1	1	1	24	0	48
2L	6483698	6483742	0	0	0	4	1	38
2L	6486112	6486171	1	1	1	13	1	50
2L	6486353	6486490	1	1	1	21	0	45
2L	6488373	6488424	2	2	1	62	0	50
2L	6490223	6490287	2	2	1	12	0	48
2L	6490374	6490438	2	2	1	18	0	49
2L	6490630	6490705	2	2	1	27	0	50
2L	6491376	6491434	1	1	1	26	0	46
2L	6491506	6491567	1	1	1	34	0	42
2L	6491608	6491683	1	1	1	41	0	41
2L	6492205	6492259	1	1	1	28	0	50
2L	6492464	6492519	1	1	1	48	0	50
2L	6492857	6494937	1	1	1	43	1	49
2L	6493855	6493972	2	2	1	11	0	47
2L	6495105	6495243	1	1	1	42	0	49
2L	6495105	6496056	1	1	1	3	0	37
2L	6495869	6496056	1	1	1	36	0	50
2L	6499820	6515261	1	1	0	1	0	39
2L	6499820	6525367	1	1	1	33	0	49
2L	6518139	6519437	1	1	0	0	1	47
2L	6525551	6525618	1	1	1	68	0	50
2L	6525821	6525882	1	1	1	75	0	50
2L	6528192	6528267	2	2	1	37	0	50
2L	6528513	6528574	2	2	1	53	0	49
2L	6530330	6532905	2	2	1	34	0	47
2L	6532953	6535828	2	2	1	22	0	47
2L	6532953	6543194	2	2	0	1	0	23
2L	6532953	6546448	2	2	1	18	0	47
2L	6534664	6548080	2	2	0	3	4	18
2L	6556357	6556412	2	2	1	1	0	40
2L	6557985	6558417	1	1	1	865	3	50
2L	6558065	6558125	2	2	0	1	0	30
2L	6558092	6558417	1	1	0	2	0	46
2L	6558344	6558417	1	1	0	1	0	37
2L	6558592	6558938	1	1	1	469	0	50
2L	6560517	6560576	2	2	1	5	0	40
2L	6568866	6570922	2	2	0	1	0	38
2L	6568866	6572195	2	2	1	1	0	29
2L	6570863	6570922	2	2	0	3	0	39
2L	6571145	6572195	2	2	0	1	0	21
2L	6572543	6573698	2	2	1	16	0	49
2L	6572543	6574015	2	2	1	39	0	50
2L	6573806	6574015	2	2	1	31	0	48
2L	6574321	6574397	2	2	1	68	0	50
2L	6575456	6575612	2	2	1	69	0	50
2L	6575728	6575848	2	2	1	58	0	49
2L	6575964	6576036	2	2	0	1	0	45
2L	6575964	6576040	2	2	1	68	0	50
2L	6576165	6576252	2	2	1	59	0	50
2L	6576192	6576496	1	1	0	2	0	18
2L	6576367	6576846	2	2	1	76	0	50
2L	6577091	6577377	2	2	1	50	0	49
2L	6577590	6577652	2	2	1	56	0	50
2L	6577781	6578904	2	2	1	68	0	49
2L	6579000	6579266	2	2	1	46	0	49
2L	6579382	6580414	2	2	1	32	0	49
2L	6580511	6586500	2	2	1	36	0	50
2L	6580511	6600610	2	2	0	2	0	30
2L	6587056	6587077	1	1	0	2	0	19
2L	6587144	6600610	2	2	1	39	5	50
2L	6598520	6699797	2	2	0	0	4	12
2L	6611269	6612484	1	1	1	46	0	50
2L	6611612	6612484	1	1	1	11	0	49
2L	6611668	6612484	1	1	0	3	0	27
2L	6611676	6612484	1	1	0	2	0	29
2L	6611739	6612484	1	1	0	4	0	36
2L	6612641	6612780	1	1	1	71	0	50
2L	6613279	6615858	1	1	1	212	0	50
2L	6615747	6615858	1	1	0	1	0	47
2L	6616153	6616213	1	1	1	221	0	50
2L	6617232	6617292	2	2	1	1	0	42
2L	6618116	6618174	2	2	1	1	0	15
2L	6618419	6621425	2	2	1	1	0	38
2L	6625770	6625832	2	2	1	2	0	34
2L	6626763	6627500	2	2	1	3	0	38
2L	6628691	6628745	2	2	1	2	0	28
2L	6635407	6635652	2	2	1	38	0	48
2L	6637025	6637977	2	2	1	30	0	46
2L	6639336	6639396	2	2	1	39	0	48
2L	6640204	6640356	2	2	1	14	0	48
2L	6640216	6640356	2	2	1	3	0	38
2L	6640676	6640734	2	2	1	22	0	47
2L	6640935	6645971	2	2	1	26	0	49
2L	6646948	6647746	2	2	0	1	0	48
2L	6646948	6647920	2	2	1	1	0	27
2L	6646948	6647950	2	2	1	3	0	21
2L	6646948	6649029	2	2	1	17	0	50
2L	6649681	6649786	1	1	1	30	0	50
2L	6651273	6651362	1	1	0	10	9	50
2L	6651333	6651362	1	1	0	1	0	13
2L	6651896	6652007	1	1	1	22	0	50
2L	6652445	6652496	1	1	1	47	0	50
2L	6652445	6652752	1	1	0	1	0	50
2L	6652630	6652752	1	1	1	31	0	50
2L	6653378	6653434	1	1	1	64	0	50
2L	6653537	6653594	1	1	1	65	0	50
2L	6655014	6655069	2	2	1	11	0	42
2L	6656131	6656195	2	2	0	4	0	48
2L	6656142	6656195	2	2	1	14	0	50
2L	6656934	6657002	2	2	1	11	0	48
2L	6657376	6657433	2	2	1	6	0	48
2L	6659319	6659378	1	1	1	32	0	47
2L	6659762	6659827	1	1	1	31	0	49
2L	6665662	6665731	2	2	0	3	0	50
2L	6667009	6667085	2	2	1	119	0	48
2L	6667292	6667360	2	2	1	119	0	50
2L	6667531	6667670	2	2	1	145	2	48
2L	6668888	6668945	1	1	1	1	0	20
2L	6674229	6674300	1	1	1	23	0	45
2L	6675063	6675121	2	2	1	3	0	50
2L	6675272	6675329	2	2	1	2	0	24
2L	6675702	6675759	2	2	1	3	0	50
2L	6676175	6676239	2	2	1	1	0	50
2L	6676372	6676430	2	2	1	1	0	35
2L	6678225	6678542	2	2	0	3	0	48
2L	6678225	6678911	2	2	1	12	0	26
2L	6678225	6679985	2	2	1	20	0	47
2L	6678757	6678911	2	2	1	37	0	47
2L	6678757	6679985	2	2	1	11	0	34
2L	6678934	6679985	2	2	0	19	0	22
2L	6679083	6679985	2	2	1	23	0	49
2L	6679263	6679985	2	2	1	27	0	45
2L	6680115	6680174	2	2	1	123	0	50
2L	6680284	6680345	2	2	1	179	0	49
2L	6680525	6680670	2	2	0	13	0	36
2L	6680525	6680946	2	2	1	17	1	50
2L	6680543	6680670	2	2	1	73	0	50
2L	6680543	6680946	2	2	1	75	0	50
2L	6680707	6680946	2	2	1	71	0	36
2L	6680999	6681064	2	2	1	164	3	50
2L	6681219	6681278	2	4	1	160	0	50
2L	6681391	6681463	2	2	1	119	0	50
2L	6681773	6681942	2	6	1	159	0	50
2L	6682085	6682140	2	2	1	143	1	50
2L	6682431	6682494	2	2	1	140	0	50
2L	6682684	6682745	2	2	1	109	2	50
2L	6682871	6682997	2	2	1	4	0	12
2L	6682871	6683725	2	2	1	96	0	50
2L	6686996	6687063	2	2	1	13	0	50
2L	6687198	6687253	2	2	1	11	0	50
2L	6688738	6688795	2	2	1	4	0	34
2L	6689119	6690976	2	2	1	2	0	46
2L	6690140	6690976	2	2	1	158	1	50
2L	6690475	6690976	2	2	0	1	0	15
2L	6691099	6696524	2	2	0	1	0	35
2L	6691099	6697009	2	2	1	181	1	50
2L	6697128	6697262	2	2	1	150	2	50
2L	6697458	6699764	2	2	1	159	1	50
2L	6699903	6699986	2	2	1	130	1	50
2L	6700117	6700180	2	2	1	127	0	50
2L	6700497	6700552	2	2	1	127	0	50
2L	6700620	6701749	2	2	1	124	1	50
2L	6701945	6707481	2	2	0	1	0	41
2L	6701945	6708286	2	2	1	157	0	50
2L	6708579	6708676	2	2	0	1	0	50
2L	6708579	6708847	2	2	0	1	0	17
2L	6708579	6708913	2	2	1	1	0	26
2L	6708579	6708937	2	2	0	1	0	36
2L	6708579	6709039	2	2	1	15	0	26
2L	6708579	6709052	2	2	1	89	0	18
2L	6711743	6712337	2	2	1	58	0	50
2L	6711743	6712346	2	2	1	14	0	47
2L	6712676	6712739	2	2	1	58	0	48
2L	6713229	6713365	2	2	1	34	0	50
2L	6713466	6713574	2	2	1	48	0	50
2L	6713848	6714554	2	2	1	21	1	47
2L	6714768	6715168	2	2	1	2	0	20
2L	6714768	6715491	2	2	0	1	0	48
2L	6714768	6715783	2	2	0	3	0	39
2L	6714768	6716025	2	2	1	26	0	49
2L	6714768	6716157	2	2	0	2	0	31
2L	6715324	6716025	2	2	1	2	0	24
2L	6715956	6716025	2	2	0	2	0	47
2L	6719075	6719136	1	1	1	10	0	46
2L	6720936	6720996	2	2	0	1	0	45
2L	6720943	6720996	2	2	1	171	1	50
2L	6721132	6721187	2	2	1	90	0	48
2L	6721455	6721517	2	2	1	75	0	47
2L	6721597	6721649	2	2	1	84	0	49
2L	6722087	6722141	2	2	1	91	0	49
2L	6722431	6722796	2	2	1	62	1	49
2L	6722431	6723192	2	2	1	54	1	48
2L	6722440	6722796	1	5	1	3	0	45
2L	6722440	6723192	1	5	1	3	0	24
2L	6724085	6724826	1	1	1	23	0	50
2L	6724178	6724826	1	1	1	4	0	48
2L	6725097	6725157	1	1	1	29	0	47
2L	6725260	6725775	1	1	1	34	0	48
2L	6726130	6726201	1	1	1	25	0	46
2L	6726304	6726372	1	1	1	24	0	49
2L	6726541	6726598	1	1	1	20	0	49
2L	6726719	6727193	1	1	1	29	0	49
2L	6726719	6727862	1	1	1	5	1	48
2L	6727323	6727862	1	1	1	3	1	40
2L	6727335	6727862	1	1	1	9	1	47
2L	6728781	6728877	1	1	1	32	0	47
2L	6729504	6729569	1	1	1	40	0	49
2L	6729773	6729826	1	1	1	39	0	47
2L	6729935	6730046	1	1	1	27	0	49
2L	6730367	6730422	1	1	1	33	0	47
2L	6730367	6803049	1	1	0	1	2	12
2L	6730540	6730598	1	1	1	43	0	47
2L	6731943	6732012	1	1	0	1	0	31
2L	6738158	6738795	2	2	1	1	0	12
2L	6743030	6753939	1	1	1	21	0	50
2L	6751016	6751073	2	2	0	1	0	28
2L	6760226	6760559	2	2	1	23	0	50
2L	6760729	6760797	2	2	1	38	0	48
2L	6761170	6761235	2	2	1	30	0	50
2L	6761694	6761768	2	2	1	26	0	50
2L	6762036	6762106	2	2	1	13	0	50
2L	6763015	6765970	2	2	0	1	0	20
2L	6763015	6766093	2	2	0	1	0	23
2L	6765883	6765970	2	2	1	14	0	39
2L	6766527	6766585	2	2	1	21	0	49
2L	6767014	6767257	2	2	1	15	0	49
2L	6768446	6768503	2	2	1	20	0	49
2L	6768793	6768845	2	2	1	15	0	41
2L	6768969	6769397	2	2	1	11	0	44
2L	6769128	6769397	2	2	1	6	0	49
2L	6769737	6769952	2	2	1	12	0	48
2L	6770082	6770133	2	2	1	18	0	45
2L	6770271	6770334	2	2	1	27	0	50
2L	6770534	6770590	2	2	1	23	0	45
2L	6770710	6770885	2	2	1	7	0	45
2L	6770710	6772551	2	2	1	14	0	35
2L	6774104	6774438	1	1	0	1	0	49
2L	6774888	6775830	1	1	1	75	0	49
2L	6775895	6775964	1	1	1	59	0	50
2L	6776079	6776138	1	1	1	70	0	50
2L	6777427	6777468	1	1	0	1	0	27
2L	6777427	6777499	1	1	1	50	3	50
2L	6777595	6777656	1	1	1	63	2	50
2L	6777735	6777795	1	1	1	63	7	50
2L	6777735	6777798	1	1	1	3	0	39
2L	6779652	6779711	2	2	1	262	1	50
2L	6779972	6780031	2	2	1	223	1	50
2L	6780290	6786281	2	2	1	212	0	50
2L	6781299	6781374	1	1	0	1	0	35
2L	6790743	6790798	2	2	1	403	3	50
2L	6790968	6791030	2	2	1	414	5	50
2L	6790986	6791030	2	2	0	1	0	20
2L	6791324	6791517	2	2	1	384	3	50
2L	6791632	6791700	2	2	0	1	0	36
2L	6791638	6791700	2	2	1	307	2	49
2L	6791842	6793227	2	2	1	64	2	50
2L	6791842	6794492	2	2	0	3	0	31
2L	6791842	6796336	2	2	1	256	4	50
2L	6793374	6794492	2	2	1	1	0	35
2L	6793405	6793916	2	2	0	4	0	48
2L	6793405	6794492	2	2	1	86	0	48
2L	6793673	6794492	2	2	0	1	0	32
2L	6803203	7019950	2	2	0	0	4	12
2L	6803255	6803309	1	1	1	34	1	50
2L	6803255	6803313	1	1	0	1	0	47
2L	6803523	6803591	1	1	1	33	0	50
2L	6803889	6803945	1	1	1	39	0	49
2L	6823060	6831169	1	1	1	3	0	15
2L	6831972	6832151	1	1	1	2	0	23
2L	6833188	6837763	1	1	1	9	0	38
2L	6834081	6875033	2	2	0	1	0	15
2L	6855415	6855526	1	1	1	4	0	49
2L	6855790	6855849	1	1	1	2	0	15
2L	6859561	6859624	1	1	1	6	0	32
2L	6862315	6862385	2	2	1	9	0	45
2L	6862559	6862624	2	2	1	12	0	50
2L	6862880	6863707	2	2	1	11	0	50
2L	6863817	6864031	2	2	1	15	0	44
2L	6864353	6864418	2	2	1	14	0	40
2L	6865761	6888538	2	2	0	0	6	14
2L	6866542	6872715	1	1	0	1	0	43
2L	6867064	6872715	1	1	0	1	0	42
2L	6875538	6897093	1	1	1	26	0	50
2L	6896863	6897093	1	1	1	5	0	21
2L	6898087	6901241	1	1	1	40	2	48
2L	6901475	6902246	1	1	1	30	0	46
2L	6902604	6902807	1	1	1	39	0	50
2L	6903004	6903258	1	1	1	36	0	50
2L	6903361	6903424	1	1	1	33	0	50
2L	6903621	6903680	1	1	1	55	0	50
2L	6903870	6903930	1	1	1	44	0	50
2L	6904074	6904132	1	1	1	57	0	50
2L	6904459	6904519	1	1	1	46	1	50
2L	6904676	6904743	1	1	1	55	0	50
